PWeight,Age,PA_Inc,SS_Inc,Hours_Worked,Fam_Size,Children,PUMA,FoodSnap,Tenure,Grandparents,MLTG_HH,Citizenship?,COW,Speaks_English,Other_Lang_Home,Marital_Status,#_of_marriages,Military,Education,Sex,Disability,Parent_Employment,Employment,Health_Cov,Hispanic,IND,Private_HI,Public_HI,Race,Place_of_Birth,Income
59,70,0,30279.8832,0,1,0,00301,2,1,0,1,1,1,b,2,3,1,4,21,1,2,b,6,1,01,11,1,1,1,1,50157.493599999994
46,75,3089.7839999999997,8548.402399999999,0,1,0,00905,2,3,0,1,1,b,b,2,3,1,4,09,2,2,b,6,1,01,2,2,1,2,1,13183.078399999999
63,41,0,0,40,1,0,00300,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,16,1,2,1,1,51496.399999999994
60,56,0,0,0,1,0,00305,1,3,0,1,1,b,b,2,5,b,4,17,1,2,b,6,1,01,2,2,1,1,1,9784.315999999999
67,69,0,29146.9624,0,2,0,00304,2,2,0,1,1,1,b,2,1,1,4,22,2,2,b,6,1,01,14,1,1,1,1,29146.9624
74,70,0,33678.645599999996,0,2,0,00304,2,2,0,1,1,4,b,2,1,1,4,21,1,2,b,6,1,01,13,1,1,1,1,36562.443999999996
298,64,0,5561.611199999999,0,2,0,00906,2,1,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,2,1,1,5561.611199999999
280,62,0,26572.1424,0,2,0,00906,2,1,0,1,1,b,b,2,1,1,4,16,1,2,b,6,1,01,2,1,2,1,1,56440.0544
379,95,0,12050.157599999999,0,1,0,00305,2,2,0,1,4,b,b,2,3,1,2,16,1,2,b,6,1,01,2,2,1,1,5,12050.157599999999
105,35,0,0,46,1,0,00700,2,3,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,8,1,2,1,1,40373.177599999995
120,46,0,0,40,1,0,00700,2,3,0,1,1,6,b,2,3,1,4,16,1,2,b,1,1,01,12,1,2,1,1,20598.559999999998
149,53,0,0,50,4,0,00902,2,2,0,1,1,5,b,2,1,1,2,18,1,2,b,1,1,03,9,1,2,1,1,51496.399999999994
110,56,0,0,50,4,0,00902,2,2,0,1,4,1,2,1,1,1,4,16,2,2,b,1,1,01,9,1,2,6,4,25748.199999999997
128,26,0,0,0,4,0,00902,2,2,0,1,1,b,b,2,5,b,4,21,2,2,b,6,1,03,2,1,2,9,1,0
128,23,0,0,0,4,0,00902,2,2,0,1,1,9,b,2,5,b,4,18,1,2,b,3,1,03,20,1,2,9,1,0
60,73,0,25542.214399999997,0,2,0,00303,2,1,0,1,1,b,b,2,1,2,4,21,1,2,b,6,1,01,2,1,1,1,1,232691.63304
60,73,0,15036.9488,0,2,0,00303,2,1,0,1,1,b,b,2,1,2,4,19,2,1,b,6,1,01,2,1,1,1,1,29455.9408
51,64,0,0,40,3,0,00101,2,1,0,1,1,6,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,393432.496
59,66,0,0,40,3,0,00101,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,14,1,2,1,1,82394.23999999999
60,25,0,0,40,3,0,00101,2,1,0,1,1,1,b,2,5,b,4,22,1,2,b,1,1,01,12,1,2,1,1,41197.119999999995
92,67,0,10505.265599999999,0,1,0,00904,2,2,0,1,1,b,b,2,3,1,4,16,2,2,b,6,1,01,2,1,1,1,1,16066.8768
45,31,0,0,50,2,0,01101,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,6,1,2,1,1,69005.17599999999
59,30,0,0,40,2,0,01101,2,1,0,1,4,1,b,2,1,1,4,20,1,2,b,1,1,01,6,1,2,1,5,86513.95199999999
33,42,0,0,40,1,0,00101,2,1,0,1,5,2,b,2,3,1,4,23,1,2,b,1,1,01,14,1,2,1,5,317217.82399999996
50,72,0,19774.617599999998,0,2,0,00904,2,1,0,1,1,b,b,2,1,1,4,18,2,2,b,6,1,01,2,1,1,1,1,45533.11688
55,72,0,16066.8768,0,2,0,00904,2,1,0,1,1,b,b,2,1,1,3,20,1,2,b,6,1,01,2,1,1,1,1,16066.8768
57,43,0,0,40,4,2,00303,2,1,0,1,5,1,b,2,1,1,4,23,1,2,b,1,1,01,12,1,2,1,7,61898.6728
46,42,0,0,40,4,2,00303,2,1,0,1,4,1,b,2,1,1,4,22,2,2,b,1,1,01,12,1,2,6,7,164479.5016
52,80,0,28837.984,0,1,0,00303,2,1,0,1,1,b,b,2,3,2,2,22,1,1,b,6,1,01,2,1,1,1,1,87543.87999999999
54,66,0,0,40,1,0,00303,2,1,0,1,1,4,b,2,3,1,4,16,2,2,b,1,1,01,18,1,1,2,1,72094.95999999999
56,53,0,0,40,1,0,00305,2,1,0,1,1,1,b,2,3,1,4,18,2,2,b,1,1,01,14,1,2,1,1,128741
55,57,0,0,40,4,0,01300,2,2,0,1,1,1,b,2,1,1,4,18,2,2,b,1,1,01,11,1,2,1,1,110202.296
77,58,0,0,50,4,0,01300,2,2,0,1,1,1,b,2,1,1,4,19,1,2,b,1,1,01,6,1,2,1,1,107112.512
126,24,0,0,0,4,0,01300,2,2,0,1,1,9,b,2,5,b,4,16,2,2,b,3,1,01,20,1,2,1,1,0
116,19,0,0,0,4,0,01300,2,2,0,1,1,b,b,2,5,b,4,19,2,2,b,6,1,01,2,1,2,1,1,0
240,42,0,0,0,5,2,00105,2,3,0,1,4,b,2,1,1,1,4,16,2,2,b,6,2,02,2,2,2,8,3,0
346,43,0,0,35,5,2,00105,2,3,0,1,5,7,2,1,1,1,4,11,1,2,b,1,2,02,6,2,2,8,3,25748.199999999997
190,20,0,0,45,5,2,00105,2,3,0,1,1,1,1,1,5,b,4,19,2,2,b,1,1,02,16,1,1,1,1,6179.567999999999
59,37,0,0,45,2,1,01300,2,1,0,1,1,1,b,2,3,1,4,19,1,2,b,1,1,01,8,1,2,1,1,41197.119999999995
68,65,0,0,0,4,1,00305,1,3,1,2,1,b,b,2,3,1,4,15,2,2,b,6,1,01,2,2,1,1,1,17714.761599999998
77,42,0,0,0,4,1,00305,1,3,1,2,1,1,b,2,5,b,4,16,2,1,b,6,1,01,8,2,1,1,1,0
79,44,0,0,0,4,1,00305,1,3,1,2,1,1,b,2,1,2,4,15,1,2,b,3,2,01,13,2,2,1,1,0
56,51,0,0,65,1,0,00500,2,1,0,1,1,1,b,2,3,1,4,18,2,2,b,1,1,01,12,1,2,1,1,70035.10399999999
97,70,0,23791.336799999997,0,2,0,00904,1,3,0,1,4,b,3,1,1,1,4,19,1,1,b,6,1,01,2,1,1,6,4,23791.336799999997
125,65,0,0,40,2,0,00904,1,3,0,1,4,1,3,1,1,1,4,20,2,1,b,1,1,01,8,1,1,6,4,28426.0128
146,29,617.9567999999999,0,30,4,3,00302,1,3,0,1,1,1,1,1,3,1,4,16,2,2,b,6,1,03,8,2,1,8,1,1956.8632
66,80,0,18538.703999999998,0,1,0,00100,2,1,0,1,1,b,2,1,3,1,4,10,2,2,b,6,1,03,2,1,1,9,1,22143.451999999997
269,28,0,0,50,3,0,00101,2,3,0,1,1,1,1,1,5,b,4,17,1,2,b,1,2,01,16,2,2,1,1,77244.59999999999
311,20,0,0,40,3,0,00101,2,3,0,1,1,2,b,2,5,b,4,12,2,2,b,3,1,01,8,2,1,1,1,61795.68
222,50,0,0,12,3,0,00101,2,3,0,1,4,6,1,1,5,b,4,11,2,2,b,1,1,01,18,2,1,1,5,8239.423999999999
52,55,0,0,40,1,0,01101,2,1,0,1,1,1,b,2,3,1,4,21,2,2,b,1,1,01,11,1,2,1,1,183327.18399999998
46,75,0,24718.271999999997,0,2,0,00100,2,2,0,1,1,b,b,2,1,3,4,22,1,2,b,6,1,01,2,2,1,1,1,52320.342399999994
48,72,0,12359.135999999999,0,2,0,00100,2,2,0,1,1,b,b,2,1,2,4,18,2,1,b,6,1,01,2,2,1,1,1,20392.574399999998
86,32,0,0,0,1,0,00905,2,3,0,1,1,1,b,2,5,b,2,22,1,2,b,6,1,16,12,1,2,1,1,0
219,45,0,12565.121599999999,0,1,0,00102,1,1,0,1,2,b,1,1,3,1,4,12,1,1,b,6,1,03,2,2,1,8,2,12565.121599999999
61,50,0,0,0,3,2,00103,2,1,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,9,1,0
44,17,0,0,30,3,2,00103,2,1,0,1,1,1,b,2,5,b,4,13,1,2,8,6,1,01,16,1,2,1,1,3089.7839999999997
43,15,0,0,0,3,2,00103,2,1,0,1,1,b,b,2,5,b,b,11,1,2,8,b,1,01,2,1,2,1,1,0
61,52,0,0,50,3,2,00103,2,1,0,1,1,1,b,2,1,1,4,23,1,2,b,1,1,01,11,1,2,1,1,360474.8
61,35,0,0,45,1,0,00905,2,4,0,1,1,1,b,2,3,1,4,19,1,2,b,1,1,01,6,1,2,1,1,56646.04
63,25,0,0,40,1,0,00905,2,4,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,6,1,2,1,1,61795.68
114,91,0,1647.8847999999998,20,1,0,00902,2,2,0,1,4,1,2,1,2,1,4,16,2,2,b,1,1,01,11,1,1,1,5,27499.0776
46,78,0,28426.0128,0,1,0,01101,2,2,0,1,1,1,b,2,3,1,4,21,2,2,b,6,1,01,14,1,1,1,1,28426.0128
39,75,0,27190.0992,40,1,0,00101,2,2,0,1,4,1,b,2,3,2,4,22,2,1,b,1,1,01,6,1,1,1,5,238943.296
47,50,0,0,40,1,0,00101,2,2,0,1,1,1,b,2,5,b,4,22,2,2,b,1,1,01,13,1,2,1,1,30897.84
48,80,0,40785.148799999995,45,2,0,00904,2,2,0,1,1,1,b,2,1,1,2,23,1,2,b,1,1,01,12,1,1,1,1,282818.2288
45,78,0,13389.064,0,2,0,00904,2,2,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,1,1,1,33987.623999999996
98,59,0,0,60,1,0,00100,2,1,0,1,1,1,b,2,5,b,4,22,2,2,b,1,1,01,11,1,2,1,1,540403.2215999999
115,36,0,0,37,4,2,00900,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,67975.24799999999
113,36,0,0,60,4,2,00900,2,1,0,1,1,2,b,2,1,1,4,23,2,2,b,1,1,01,13,1,2,1,1,231733.8
73,36,0,0,36,1,0,00700,2,3,0,1,3,1,1,1,5,b,4,24,1,2,b,1,1,01,8,1,2,9,4,25748.199999999997
100,31,0,0,48,2,1,00900,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,6,1,2,1,1,72094.95999999999
90,65,0,0,0,2,0,00101,2,2,0,1,1,2,b,2,1,1,4,22,1,2,b,6,1,01,11,2,1,1,1,598388.168
79,64,0,0,0,2,0,00101,2,2,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,2,1,1,0
62,32,0,0,50,1,0,00905,2,3,0,1,1,2,1,1,5,b,4,23,2,2,b,1,1,01,14,1,2,6,1,61795.68
53,57,0,0,40,3,0,00102,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,6,1,2,1,1,72094.95999999999
60,57,0,0,40,3,0,00102,2,1,0,1,1,1,b,2,1,1,4,19,1,2,b,1,1,01,7,1,2,1,1,82394.23999999999
51,85,0,16478.847999999998,0,3,0,00102,2,1,0,1,1,b,b,2,2,1,4,16,2,1,b,6,1,01,2,1,1,1,1,37077.407999999996
49,33,0,0,49,2,0,00103,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,9,1,2,1,1,236934.93639999998
44,27,0,0,37,2,0,00103,2,1,0,1,5,5,1,1,1,1,4,20,2,2,b,1,1,01,19,1,2,1,5,63855.536
64,73,0,3913.7264,15,1,0,00905,2,1,0,1,4,2,b,2,5,b,4,22,2,2,b,1,1,01,13,1,1,2,3,108245.4328
45,33,0,0,35,2,0,01500,2,3,0,1,1,2,b,2,1,1,4,19,1,2,b,1,1,01,13,1,2,1,1,41197.119999999995
137,34,0,0,20,2,0,01500,2,3,0,1,5,4,1,1,1,1,4,22,2,2,b,1,1,01,13,1,2,6,4,30897.84
71,38,0,0,40,4,2,00904,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,74154.81599999999
66,42,0,0,40,4,2,00904,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,8,1,2,1,1,162316.65279999998
81,75,0,28837.984,0,1,0,00902,2,1,0,1,1,b,b,2,2,1,4,21,2,2,b,6,1,01,2,1,1,1,1,80375.58112
113,40,0,0,0,5,3,00500,2,4,0,1,3,b,1,1,1,1,4,21,2,2,b,6,1,01,2,2,1,1,5,0
98,44,0,0,38,5,3,00500,2,4,0,1,3,6,2,1,1,1,4,16,1,2,b,1,1,01,6,2,1,1,5,41197.119999999995
89,83,0,1853.8704,0,2,0,00900,1,1,0,1,1,b,b,2,2,1,4,19,1,2,b,6,1,01,2,1,1,1,1,7003.5104
89,58,0,0,0,2,0,00900,1,1,0,1,1,b,b,2,5,b,4,17,1,1,b,6,1,01,2,2,1,1,1,8239.423999999999
24,80,0,16993.811999999998,0,1,0,01101,2,2,0,1,1,b,b,2,2,1,4,16,2,2,b,6,1,01,2,2,1,1,1,16993.811999999998
216,59,0,0,0,1,0,00101,2,3,0,1,1,1,b,2,3,1,4,19,2,2,b,6,1,01,16,2,1,1,1,0
55,30,0,0,50,2,0,00904,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,102992.79999999999
52,30,0,0,50,2,0,00904,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,14,1,2,1,1,205985.59999999998
47,56,0,0,0,3,1,00101,2,1,0,1,1,b,b,2,1,1,4,23,2,2,b,6,1,01,2,1,2,1,1,6179.567999999999
57,60,0,0,60,3,1,00101,2,1,0,1,1,7,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,793044.5599999999
54,16,0,0,0,3,1,00101,2,1,0,1,1,b,b,2,5,b,b,14,1,2,2,6,1,01,2,1,2,1,1,0
66,82,0,19980.603199999998,0,1,0,00101,2,2,0,1,1,b,b,2,2,1,4,16,2,1,b,6,1,01,2,2,1,1,1,29043.9696
93,35,0,0,0,2,0,00102,2,3,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,1,1,30.89784
81,37,0,0,50,2,0,00102,2,3,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,411971.19999999995
126,23,0,0,45,1,0,00102,2,3,0,1,1,3,b,2,5,b,4,21,2,2,b,1,1,01,13,1,2,1,1,50466.471999999994
104,25,0,0,40,1,0,00102,2,3,0,1,1,1,b,2,5,b,4,21,1,2,b,3,1,01,10,1,2,1,1,37077.407999999996
90,29,0,0,0,3,1,00901,2,3,0,1,4,1,b,2,1,1,4,16,2,2,b,6,2,01,16,2,2,1,7,0
157,37,0,0,0,3,1,00901,2,3,0,1,4,1,1,1,1,1,4,16,1,2,b,6,2,07,12,2,2,3,3,0
82,60,0,0,40,1,0,00700,2,1,0,1,1,1,b,2,3,1,4,21,1,2,b,1,1,01,6,1,2,1,1,205985.59999999998
51,82,0,6179.567999999999,0,1,0,00301,2,2,0,1,1,6,b,2,5,b,4,01,2,2,b,6,1,01,11,2,1,1,1,95783.30399999999
62,32,0,0,40,1,0,00905,2,3,0,1,1,2,1,1,5,b,4,21,2,2,b,1,1,01,17,1,2,1,1,51496.399999999994
85,33,6179.567999999999,0,12,1,0,00905,2,3,0,1,4,2,1,1,5,b,4,19,2,2,b,2,1,14,2,2,1,9,3,11329.207999999999
84,59,0,0,40,1,0,00906,2,1,0,1,1,1,b,2,3,1,4,21,2,2,b,1,1,01,11,1,2,1,1,107112.512
384,29,0,0,40,1,0,00305,2,4,0,1,1,1,1,1,5,b,4,19,1,2,b,1,1,01,6,1,2,1,1,51496.399999999994
274,32,0,0,40,1,0,00305,2,4,0,1,4,1,1,1,5,b,4,21,2,2,b,1,1,01,14,1,2,1,5,66945.31999999999
238,62,0,0,50,4,0,00100,2,1,0,1,1,6,b,2,1,1,4,21,2,2,b,1,1,01,6,1,2,1,1,69005.17599999999
306,60,0,0,60,4,0,00100,2,1,0,1,1,1,b,2,1,2,4,19,1,2,b,1,1,01,11,1,2,1,1,205985.59999999998
378,20,0,0,25,4,0,00100,2,1,0,1,1,1,b,2,5,b,4,19,1,2,b,6,1,01,8,1,2,1,1,3604.748
438,19,0,0,15,4,0,00100,2,1,0,1,1,1,b,2,5,b,4,18,2,2,b,6,1,01,8,1,2,1,1,9784.315999999999
54,41,0,0,45,4,2,00301,2,1,0,1,1,1,b,2,1,2,4,21,2,1,b,1,1,01,12,1,2,1,1,175087.75999999998
54,42,27602.0704,0,20,4,2,00301,2,1,0,1,1,2,b,2,1,1,4,21,2,2,b,1,1,01,16,1,2,1,1,54380.1984
65,56,0,0,40,1,0,00303,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,11,1,2,1,1,91663.59199999999
77,65,0,25954.185599999997,0,3,0,01500,2,2,0,1,1,2,b,2,1,1,4,19,2,2,b,6,1,01,14,2,1,1,1,51393.407199999994
80,68,0,16684.833599999998,0,3,0,01500,2,2,0,1,1,1,b,2,1,1,4,19,1,2,b,6,1,01,6,2,1,1,1,24718.271999999997
82,38,0,0,40,3,0,01500,2,2,0,1,1,1,b,2,5,b,4,18,1,2,b,1,1,01,6,1,2,1,1,37077.407999999996
49,51,0,0,39,3,0,00902,1,3,0,1,1,1,b,2,1,2,4,18,2,2,b,1,1,01,8,2,1,1,1,26778.128
76,48,0,0,0,3,0,00902,1,3,0,1,1,1,b,2,1,1,4,12,1,2,b,6,1,01,8,2,1,1,1,0
62,18,0,0,28,3,0,00902,1,3,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,9,2,1,1,1,23997.322399999997
75,29,0,0,48,3,2,00500,1,3,0,1,2,1,1,1,5,b,4,16,1,2,b,1,1,03,8,1,2,2,2,29867.912
70,28,0,0,30,3,2,00500,1,3,0,1,2,1,2,1,5,b,4,21,2,2,b,6,1,03,18,2,1,2,2,22555.423199999997
94,29,0,0,36,1,0,00305,2,3,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,14,1,2,2,1,106082.584
186,69,0,6797.5248,0,1,0,00100,1,3,0,1,5,b,2,1,2,1,4,18,1,2,b,6,1,05,2,2,1,8,3,10093.294399999999
46,65,0,0,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,34708.573599999996
48,67,0,13698.0424,0,2,0,01101,2,2,0,1,1,6,b,2,1,1,4,19,1,2,b,6,1,01,10,1,1,1,1,16272.8624
65,85,0,5767.596799999999,0,1,0,01300,2,2,0,1,1,b,b,2,2,2,4,14,2,1,b,6,1,01,2,2,1,1,1,5767.596799999999
55,28,0,0,50,1,0,00103,2,3,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,14,1,2,1,1,144189.91999999998
84,29,0,0,75,1,0,00103,2,3,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,24,11,1,2,9,1,221434.52
49,65,0,3089.7839999999997,12,2,0,01101,2,2,0,1,1,1,b,2,1,1,4,22,1,2,b,6,1,01,12,2,1,1,1,111232.224
50,62,0,0,11,2,0,01101,2,2,0,1,1,2,b,2,1,1,4,23,2,2,b,1,2,01,16,2,2,1,1,53041.292
166,63,0,0,40,4,1,01101,2,1,0,1,1,3,b,2,5,b,4,23,2,2,b,1,1,01,13,1,2,1,1,77244.59999999999
207,20,0,0,0,4,1,01101,2,1,0,1,1,b,b,2,5,b,4,19,1,1,b,6,1,01,2,1,2,1,1,0
161,56,0,0,0,4,1,01101,2,1,0,1,1,b,b,2,1,1,4,23,2,2,b,6,2,01,2,2,2,1,1,0
151,16,0,0,0,4,1,01101,2,1,0,1,1,b,b,2,5,b,b,13,2,2,8,6,1,02,2,1,2,9,1,0
307,65,0,0,0,4,1,01101,2,1,0,1,1,b,b,2,1,2,4,16,1,2,b,6,1,02,2,2,1,9,1,0
90,60,0,0,5,2,0,01100,2,2,0,1,1,6,b,2,1,1,4,16,2,2,b,1,1,01,18,1,2,1,1,8239.423999999999
95,63,0,0,30,2,0,01100,2,2,0,1,1,6,b,2,1,1,4,16,1,2,b,1,1,01,8,1,2,1,1,83939.132
147,38,1750.8776,0,0,1,0,00302,1,3,0,1,1,1,1,1,5,b,4,19,2,1,b,6,1,01,12,2,1,2,1,1750.8776
51,76,0,29558.9336,0,1,0,00103,2,2,0,1,5,b,1,1,3,1,4,15,2,1,b,6,1,01,2,2,1,1,5,48097.637599999995
65,76,0,25748.199999999997,40,1,0,00305,2,1,0,1,1,1,b,2,5,b,4,23,2,2,b,1,1,01,14,1,1,1,1,167878.264
57,69,0,23688.343999999997,40,2,0,00905,2,1,0,1,1,1,b,2,2,2,4,21,1,2,b,1,1,01,11,2,1,1,1,60765.752
78,20,0,0,35,2,0,00905,2,1,0,1,3,1,b,2,5,b,4,18,2,2,b,1,1,07,16,2,1,8,3,15448.92
89,29,0,0,40,2,1,00302,1,3,0,1,4,1,2,1,5,b,4,16,2,2,b,1,1,05,10,1,2,8,3,51496.399999999994
79,34,0,0,40,2,1,00302,1,3,0,1,4,1,2,1,5,b,4,01,1,2,b,1,1,05,6,1,2,8,3,45007.853599999995
41,85,0,14418.992,0,2,0,00902,2,2,0,1,1,b,b,2,1,1,4,20,1,2,b,6,1,01,2,1,1,1,1,14418.992
42,79,0,15448.92,0,2,0,00902,2,2,0,1,1,b,b,2,1,1,4,20,2,2,b,6,1,01,2,1,1,1,1,31927.768
159,49,0,0,40,2,0,01100,2,3,0,1,4,1,2,1,1,2,4,19,1,2,b,1,1,19,16,1,2,8,3,92693.51999999999
125,43,0,0,0,2,0,01100,2,3,0,1,4,b,3,1,1,2,4,21,2,2,b,6,1,19,2,1,2,8,3,0
32,71,0,24924.257599999997,20,5,0,01300,2,1,0,2,1,1,b,2,2,2,4,16,2,1,b,1,1,01,8,1,1,1,1,51125.62592
29,48,0,0,60,5,0,01300,2,1,0,2,1,1,b,2,1,1,4,16,1,1,b,1,1,01,8,1,2,1,1,66945.31999999999
44,24,0,0,40,5,0,01300,2,1,0,2,1,1,b,2,5,b,4,16,1,2,b,1,1,01,16,1,2,1,1,7415.4816
81,18,0,0,40,5,0,01300,2,1,0,2,1,1,b,2,5,b,4,16,2,2,b,1,1,01,16,1,2,1,1,36459.451199999996
34,50,0,0,0,5,0,01300,2,1,0,2,1,1,b,2,1,1,4,20,2,1,b,6,1,01,8,1,2,1,1,3707.7408
65,69,0,18538.703999999998,0,1,0,00301,2,2,0,1,1,b,b,2,5,b,4,19,2,2,b,6,1,01,2,1,1,1,1,73155.78584
58,58,0,0,60,2,1,01500,2,1,0,1,1,2,b,2,5,b,4,23,2,2,b,1,1,01,14,1,2,1,1,175087.75999999998
97,17,0,0,6,2,1,01500,2,1,0,1,4,1,b,2,5,b,4,14,2,2,7,1,1,01,16,1,2,6,4,514.9639999999999
100,37,0,0,10,5,3,00700,2,1,0,1,1,6,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,72094.95999999999
84,40,0,0,40,5,3,00700,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,308978.39999999997
110,64,0,0,40,2,0,00900,1,1,0,1,1,1,b,2,1,2,4,18,1,2,b,1,1,01,6,1,2,1,1,91869.57759999999
118,60,0,0,40,2,0,00900,1,1,0,1,1,1,b,2,1,1,4,16,2,2,b,1,1,01,6,1,2,1,1,56646.04
30,71,0,0,0,1,0,00301,2,2,0,1,1,1,b,2,2,1,4,16,2,2,b,6,1,01,8,1,1,1,1,9681.323199999999
75,71,0,11123.222399999999,0,2,0,00900,2,2,0,1,1,b,b,2,1,2,4,17,2,2,b,6,1,01,2,1,1,1,1,11535.193599999999
85,65,0,20598.559999999998,10,2,0,00900,2,2,0,1,1,1,b,2,1,2,4,16,1,2,b,1,1,01,17,1,1,1,1,91045.63519999999
250,30,0,0,40,2,0,01100,2,3,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,12,1,2,1,1,72094.95999999999
239,28,0,0,0,2,0,01100,2,3,0,1,1,1,b,2,1,1,4,19,2,1,b,6,1,01,8,2,1,1,1,0
59,52,0,0,40,2,0,00105,2,1,0,1,1,1,b,2,1,1,4,16,2,2,b,1,1,01,11,1,2,1,1,57675.968
59,60,0,0,24,2,0,00105,2,1,0,1,4,1,b,2,1,1,4,14,1,2,b,1,1,01,12,1,1,2,3,16993.811999999998
62,31,0,0,10,3,2,01101,1,3,0,1,1,6,b,2,5,b,4,18,2,2,b,2,1,03,16,2,1,1,1,442.86904
80,72,298.67912,27808.056,0,3,0,00903,2,2,0,1,1,1,b,2,1,1,4,19,1,2,b,6,1,01,12,2,1,1,1,28199.42864
86,64,0,9475.337599999999,0,3,0,00903,2,2,0,1,1,1,b,2,1,1,4,16,2,1,b,6,1,01,16,2,1,1,1,9475.337599999999
78,30,0,0,40,3,0,00903,2,2,0,1,1,1,b,2,5,b,4,16,1,2,b,3,2,01,12,2,2,1,1,26778.128
92,59,0,0,0,1,0,01500,2,2,0,1,1,1,b,2,2,2,4,16,1,2,b,6,1,01,9,2,1,1,1,0
66,58,0,0,40,2,0,00300,2,1,0,1,4,1,2,1,1,1,4,21,2,2,b,1,1,01,11,1,2,1,5,97843.15999999999
72,57,0,0,30,2,0,00300,2,1,0,1,5,1,4,1,1,1,4,20,1,2,b,3,1,01,14,1,2,1,5,7106.5032
101,46,0,0,40,4,2,00906,2,1,0,1,1,3,b,2,1,1,4,20,2,2,b,1,1,01,18,1,2,1,1,53556.256
88,59,0,0,50,4,2,00906,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,12,1,2,1,1,205985.59999999998
88,31,0,0,32,2,0,00903,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,2,1,03,13,1,2,8,1,50466.471999999994
74,30,0,0,40,2,0,00903,2,1,0,1,1,5,b,2,1,1,3,19,1,2,b,4,1,03,19,1,2,9,1,61795.68
46,69,0,0,0,1,0,01500,2,1,0,1,1,2,b,2,3,2,4,22,2,2,b,6,1,01,14,2,1,1,1,424330.336
48,65,0,25336.228799999997,0,1,0,01500,2,1,0,1,1,b,b,2,3,2,4,17,1,2,b,6,1,01,2,1,1,1,1,50054.500799999994
94,42,0,0,43,3,1,01101,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,6,1,2,1,1,124621.288
92,40,0,0,40,3,1,01101,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,94753.37599999999
57,41,0,0,0,1,0,00105,2,2,0,1,1,3,b,2,5,b,4,22,2,1,b,6,1,01,13,2,1,1,1,25851.192799999997
79,38,0,0,40,4,2,00904,2,1,0,1,1,2,b,2,1,1,4,21,2,2,b,1,1,01,17,1,2,1,1,56646.04
76,43,0,0,40,4,2,00904,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,6,1,2,1,1,72094.95999999999
201,70,0,0,30,1,0,00901,2,3,0,1,1,1,b,2,5,b,4,16,2,2,b,1,1,01,8,1,1,1,1,17714.761599999998
206,54,0,0,40,1,0,01100,2,1,0,1,1,1,b,2,3,1,4,19,2,2,b,1,1,13,11,1,2,1,1,84454.09599999999
73,27,2471.8271999999997,0,35,4,2,00902,2,1,0,1,1,3,b,2,1,1,4,22,1,2,b,1,1,01,13,1,1,1,1,76626.64319999999
74,25,0,0,16,4,2,00902,2,1,0,1,1,2,b,2,1,1,4,20,2,2,b,1,1,01,14,1,1,1,1,12359.135999999999
49,83,0,0,5,3,0,00105,2,2,0,1,1,7,b,2,1,2,4,23,1,1,b,1,1,01,12,1,1,1,1,48818.587199999994
