PWeight,Age,PA_Inc,SS_Inc,Hours_Worked,Fam_Size,Children,PUMA,FoodSnap,Tenure,Grandparents,MLTG_HH,Citizenship?,COW,Speaks_English,Other_Lang_Home,Marital_Status,#_of_marriages,Military,Education,Sex,Disability,Parent_Employment,Employment,Health_Cov,Hispanic,IND,Private_HI,Public_HI,Race,Place_of_Birth,Income
307,59,0,0,57,1,0,00500,2,3,0,1,1,1,b,2,3,2,4,19,1,2,b,1,2,01,6,2,2,1,1,96973.92000000001
53,47,0,0,42,4,2,01300,2,1,0,1,1,1,b,2,1,1,4,19,1,2,b,1,1,01,12,1,2,1,1,79801.455
77,47,0,0,38,4,2,01300,2,1,0,1,1,4,b,2,1,1,4,21,2,2,b,1,1,01,18,1,2,1,1,64649.280000000006
134,15,0,0,0,4,2,01300,2,1,0,1,1,b,b,2,5,b,b,12,1,2,1,b,1,01,2,1,2,1,1,0
83,69,0,39092.611500000006,0,2,0,00105,2,1,0,1,4,1,b,2,1,3,4,14,1,2,b,6,1,01,16,1,1,1,5,52224.4965
70,59,0,0,24,2,0,00105,2,1,0,1,4,1,b,2,1,2,4,16,2,2,b,1,1,01,18,1,2,6,4,32324.640000000003
186,62,0,0,36,5,2,00905,2,1,1,2,1,3,b,2,3,2,4,22,2,2,b,2,1,01,13,1,2,1,1,65659.425
334,41,0,0,40,5,2,00905,2,1,1,2,1,1,b,2,3,1,4,16,1,2,b,1,1,01,6,2,1,1,1,88892.76000000001
287,24,0,0,0,5,2,00905,2,1,1,2,1,b,b,2,5,b,4,19,1,2,b,6,1,01,2,1,2,1,1,0
48,29,0,0,40,2,0,01500,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,02,13,1,2,1,1,45456.525
106,29,0,0,40,2,0,01500,2,1,0,1,1,3,b,2,1,1,4,21,1,2,b,1,1,01,13,1,2,1,1,45456.525
50,82,0,27273.915,32,1,0,00301,2,1,0,1,1,1,b,2,2,2,3,21,1,1,b,1,1,01,12,1,1,1,1,76872.03450000001
40,77,0,2121.3045,28,2,0,00500,2,2,0,1,1,1,b,2,1,1,4,21,1,1,b,1,1,01,8,1,1,1,1,40001.742000000006
32,72,0,1313.1885000000002,16,2,0,00500,2,2,0,1,1,1,b,2,1,1,4,22,2,2,b,6,1,01,13,1,1,1,1,5757.8265
56,68,0,0,0,1,0,00101,2,1,0,1,1,b,b,2,5,b,4,21,2,2,b,6,1,01,2,1,1,1,1,101014.5
52,66,0,0,40,1,0,00101,2,1,0,1,1,6,b,2,5,b,4,23,1,2,b,1,1,01,12,1,1,1,1,442443.51
69,69,0,21213.045000000002,40,1,0,00900,2,1,0,1,1,1,b,2,2,2,4,21,2,2,b,1,1,01,6,1,1,1,1,172734.795
227,52,0,18788.697,14,1,0,00902,2,1,0,1,1,1,b,2,3,1,4,16,2,1,b,2,1,01,8,1,1,1,1,42022.03200000001
52,50,0,0,50,3,0,01100,2,1,0,1,1,1,b,2,2,1,4,16,1,2,b,1,1,01,8,1,2,1,1,85862.32500000001
45,25,0,0,40,3,0,01100,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,14,1,2,1,1,65659.425
79,21,0,0,20,3,0,01100,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,16,1,2,1,1,25253.625
62,41,0,0,40,3,1,00105,2,3,0,1,5,1,3,1,1,1,4,21,1,2,b,1,1,21,6,2,1,1,3,24950.5815
62,37,0,0,0,3,1,00105,2,3,0,1,5,b,4,1,1,1,4,21,2,2,b,6,1,21,2,2,1,1,3,0
198,42,0,0,40,3,1,00302,2,1,0,1,1,1,b,2,1,1,4,19,2,2,b,1,1,01,14,1,2,2,1,32324.640000000003
197,42,0,0,40,3,1,00302,2,1,0,1,1,1,b,2,1,2,2,19,1,2,b,1,1,01,14,1,2,2,1,39395.655000000006
44,57,0,0,35,1,0,00103,1,1,0,1,1,1,1,1,1,2,4,22,2,2,b,1,1,01,14,1,2,1,1,111115.95000000001
56,61,0,0,0,1,0,00305,2,1,0,1,1,b,b,2,5,b,4,21,2,1,b,6,1,01,2,1,1,1,1,36971.307
91,53,0,0,60,5,3,00904,2,1,0,1,4,2,1,1,1,1,4,24,1,2,b,1,1,01,13,1,2,2,6,138389.86500000002
76,39,0,0,40,5,3,00904,2,1,0,1,5,2,1,1,1,1,4,20,2,2,b,1,1,01,14,1,2,2,6,36365.22
92,15,0,0,0,5,3,00904,2,1,0,1,1,b,b,2,5,b,b,12,2,2,1,b,1,01,2,1,2,2,1,0
62,55,0,0,30,5,1,00102,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,3,1,01,12,1,2,1,1,30304.350000000002
57,56,0,0,50,5,1,00102,2,1,0,1,1,6,b,2,1,1,4,23,2,2,b,1,1,01,12,1,2,1,1,61012.758
93,20,0,0,30,5,1,00102,2,1,0,1,1,1,b,2,5,b,4,19,1,2,b,3,1,01,16,1,2,1,1,3232.4640000000004
109,18,0,0,30,5,1,00102,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,6,1,01,16,1,2,1,1,2323.3335
61,16,0,0,20,5,1,00102,2,1,0,1,1,1,b,2,5,b,b,13,2,2,1,6,1,01,18,1,2,1,1,303.0435
295,64,11313.624000000002,0,0,1,0,00900,2,2,0,1,1,b,b,2,3,1,4,19,2,1,b,6,1,01,2,2,1,1,1,33738.843
56,48,0,0,50,2,0,00905,2,1,0,1,1,2,b,2,1,2,4,22,1,2,b,1,1,01,13,1,2,1,1,103368.13785000001
63,42,0,0,40,2,0,00905,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,92084.81820000001
75,49,0,0,0,1,0,00305,1,3,0,1,1,1,1,1,3,1,4,16,2,2,b,6,1,24,13,2,1,1,1,6363.913500000001
133,32,0,0,40,1,0,00305,1,3,0,1,2,1,1,1,5,b,4,14,1,2,b,6,1,24,12,2,1,1,2,10505.508000000002
57,74,0,21819.132,0,1,0,00100,2,2,0,1,4,b,b,2,2,1,4,15,2,2,b,6,1,01,2,1,1,1,5,29395.219500000003
83,42,0,0,40,5,3,00306,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,10,1,2,1,1,70710.15000000001
84,42,0,0,50,5,3,00306,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,12,1,2,1,1,10101.45
39,78,0,11111.595000000001,0,2,0,00105,2,2,0,1,1,b,b,2,1,1,4,19,2,2,b,6,1,01,2,1,1,1,1,13909.696650000002
53,52,0,0,40,2,0,00105,2,2,0,1,1,1,b,2,3,1,2,17,1,2,b,1,2,01,6,2,2,1,1,125561.02350000001
101,79,0,18182.61,0,1,0,00903,2,3,0,1,1,b,b,2,2,3,4,16,2,2,b,6,1,01,2,2,1,2,1,44547.3945
98,37,0,0,40,4,2,01500,2,1,0,1,1,1,b,2,1,2,4,16,2,2,b,1,1,01,16,1,2,1,1,52527.54
118,37,0,0,40,4,2,01500,2,1,0,1,1,1,b,2,1,1,4,15,1,2,b,1,1,01,16,1,2,1,1,47476.815
52,79,0,14950.146,0,1,0,01500,2,1,0,1,1,b,b,2,2,1,4,22,2,2,b,6,1,01,2,1,1,1,1,100812.471
46,66,0,8081.160000000001,50,1,0,01500,2,1,0,1,1,7,b,2,5,b,3,19,1,2,b,1,1,01,8,2,1,1,1,30708.408000000003
78,71,0,23233.335000000003,0,1,0,00903,2,2,0,1,1,1,b,2,5,b,2,18,1,2,b,6,1,01,9,2,1,1,1,23233.335000000003
71,72,0,39092.611500000006,55,2,0,01300,2,2,0,1,1,7,b,2,1,2,4,23,1,2,b,1,1,01,14,1,1,1,1,362339.0115
75,69,0,24243.480000000003,60,2,0,01300,2,2,0,1,1,2,b,2,1,2,4,23,2,1,b,1,1,01,12,1,1,1,1,206069.58000000002
40,24,0,0,40,1,0,00905,2,3,0,1,5,2,1,1,5,b,4,21,1,2,b,1,1,01,13,1,2,6,4,49699.134000000005
59,21,0,0,20,1,0,00905,2,3,0,1,1,4,b,2,5,b,4,21,1,2,b,2,1,01,13,1,2,1,1,10000.435500000001
46,83,0,3636.5220000000004,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,2,22,1,2,b,6,1,01,2,2,1,1,1,25859.712000000003
45,80,0,8081.160000000001,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,2,1,1,1,9495.363000000001
158,48,0,0,40,1,0,00306,2,2,0,1,1,1,1,1,5,b,4,16,1,2,b,1,1,01,6,1,2,1,1,82831.89
60,45,0,0,45,4,2,01300,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,11,1,2,1,1,191927.55000000002
40,45,0,0,45,4,2,01300,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,12,1,2,1,1,181826.1
38,15,0,0,0,4,2,01300,2,1,0,1,1,b,b,2,5,b,b,12,2,2,1,b,1,01,2,1,2,1,1,0
48,72,0,22122.1755,20,2,0,00902,2,1,0,1,1,2,b,2,1,1,4,21,1,1,b,1,1,01,13,1,1,1,1,142329.43050000002
48,73,0,9596.3775,0,2,0,00902,2,1,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,10707.537
62,45,0,0,40,4,2,00900,2,1,0,1,4,4,1,1,1,1,4,21,1,2,b,1,1,01,18,1,2,1,5,90407.97750000001
58,39,0,0,32,4,2,00900,2,1,0,1,4,1,2,1,1,1,4,19,2,2,b,1,1,01,14,1,2,1,5,50002.177500000005
366,48,0,0,40,1,0,00700,2,1,0,1,4,7,2,1,3,2,4,21,2,1,b,1,1,17,12,2,1,1,3,22223.190000000002
85,38,2121.3045,0,40,4,2,00902,1,1,0,1,2,2,1,1,1,1,4,16,2,1,b,1,1,03,11,2,1,1,2,23839.422000000002
85,39,2121.3045,0,40,4,2,00902,1,1,0,1,1,1,2,1,1,1,4,16,1,2,b,1,1,03,6,2,1,1,1,19192.755
105,27,0,0,0,2,1,00302,1,3,0,1,1,1,b,2,5,b,4,17,2,2,b,3,1,01,8,2,1,1,1,0
351,41,0,0,0,1,0,00700,1,3,0,1,1,1,b,2,3,2,4,19,2,2,b,6,1,01,16,2,1,1,1,0
206,44,0,0,39,2,0,00902,2,1,0,1,1,1,b,2,5,b,4,20,2,2,b,1,1,01,14,1,2,9,1,83842.035
220,26,0,0,40,2,0,00902,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,03,6,1,2,9,1,36365.22
149,77,0,0,0,2,0,00903,2,2,0,1,1,2,b,2,5,b,4,19,2,2,b,6,1,01,11,1,2,1,1,9697.392
269,74,0,0,0,2,0,00903,2,2,0,1,1,9,b,2,5,b,4,16,2,2,b,3,1,01,20,1,2,1,1,0
67,57,404.05800000000005,0,20,2,1,00302,1,3,0,1,2,1,2,1,5,b,4,17,1,1,b,1,1,03,16,2,1,2,2,12828.8415
92,15,0,0,0,2,1,00302,1,3,0,1,1,b,1,1,5,b,b,13,2,1,5,b,1,03,2,2,1,2,1,0
73,30,0,0,40,1,0,00900,2,3,0,1,1,1,b,2,3,1,4,21,2,2,b,1,1,01,16,1,2,1,1,35355.075000000004
115,27,0,0,29,1,0,00900,2,3,0,1,1,1,b,2,5,b,4,19,1,2,b,1,2,03,16,2,2,1,1,16162.320000000002
90,34,0,0,40,4,2,00300,2,1,0,1,1,4,b,2,1,1,2,20,1,2,b,1,1,01,13,1,1,1,1,64649.280000000006
69,29,0,0,0,4,2,00300,2,1,0,1,1,1,b,2,1,1,4,16,2,2,b,3,1,01,11,1,2,1,1,0
67,46,0,0,48,1,0,00500,2,3,0,1,1,1,b,2,5,b,4,16,1,1,b,1,1,01,8,1,2,1,1,42426.090000000004
112,43,0,0,32,4,2,00105,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,2,1,01,13,1,2,1,1,25253.625
98,41,0,0,40,4,2,00105,2,1,0,1,1,1,b,2,1,1,4,19,1,2,b,2,1,01,7,1,2,1,1,40405.8
63,57,0,0,45,2,0,00103,2,2,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,11,1,2,1,1,764679.765
58,56,0,0,0,2,0,00103,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,1,1,1515.2175000000002
36,61,0,0,8,2,0,00103,2,2,0,1,1,3,b,2,1,1,4,21,1,2,b,6,1,01,18,1,2,1,1,206473.638
32,67,0,16162.320000000002,0,2,0,00103,2,2,0,1,1,1,b,2,1,2,4,21,2,2,b,6,1,01,12,1,1,1,1,26263.77
48,44,0,0,50,2,1,00303,2,2,0,1,4,1,1,1,1,3,4,22,2,2,b,1,1,01,11,1,2,6,4,328317.32790000003
97,33,0,0,50,1,0,00103,2,3,0,1,1,1,b,2,5,b,4,22,1,2,b,1,1,01,9,1,2,1,1,128288.41500000001
124,34,0,0,0,1,0,00103,2,3,0,1,1,b,b,2,5,b,4,21,1,2,b,6,1,01,2,1,2,1,1,0
48,58,0,0,40,2,0,00300,2,1,0,1,1,4,b,2,1,1,2,19,1,2,b,1,1,01,15,1,2,1,1,112631.16750000001
60,48,0,0,40,2,0,00300,2,1,0,1,1,4,b,2,1,1,4,21,2,2,b,1,1,01,18,1,2,1,1,95963.77500000001
241,53,0,0,36,3,0,00305,2,1,0,1,1,1,b,2,1,2,4,16,2,2,b,1,1,01,7,1,2,1,1,35355.075000000004
95,51,0,0,40,3,0,00305,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,6,1,2,1,1,136369.575
184,18,0,0,16,3,0,00305,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,8,1,2,1,1,1212.174
40,30,0,0,30,1,0,01100,2,3,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,8,1,2,1,1,27576.9585
72,65,0,24243.480000000003,3,2,0,00100,2,2,0,1,1,6,b,2,1,1,4,22,1,2,b,6,1,01,16,2,1,1,1,63134.06250000001
69,61,0,0,0,2,0,00100,2,2,0,1,1,b,b,2,1,1,4,19,2,2,b,6,1,01,2,1,2,1,1,6666.957
333,60,0,0,0,6,2,00700,2,1,1,2,1,6,b,2,1,1,4,16,2,2,b,6,1,01,17,1,2,1,1,0
415,64,0,0,50,6,2,00700,2,1,1,2,1,1,b,2,1,2,4,16,1,2,b,1,1,01,6,1,2,1,1,60608.700000000004
740,35,0,0,7,6,2,00700,2,1,1,2,1,6,b,2,1,2,4,13,2,1,b,1,1,01,18,2,1,1,1,606.087
334,16,0,0,0,6,2,00700,2,1,1,2,1,b,b,2,5,b,b,13,1,2,1,6,1,03,2,2,1,1,1,0
453,35,0,0,40,6,2,00700,2,1,1,2,1,1,b,2,1,1,4,14,1,2,b,3,1,01,6,2,1,2,1,3636.5220000000004
378,73,0,1818.2610000000002,0,2,0,01300,2,3,0,1,1,b,b,2,1,1,4,21,1,2,b,6,1,01,2,1,1,9,1,407896.55100000004
201,73,0,10000.435500000001,0,2,0,01300,2,3,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,42022.03200000001
90,67,0,5050.725,40,2,0,00900,2,1,0,1,1,6,b,2,1,1,4,23,1,2,b,1,1,01,12,2,1,1,1,179805.81000000003
90,67,0,10101.45,0,2,0,00900,2,1,0,1,1,2,b,2,1,1,4,20,2,2,b,6,1,01,16,2,1,1,1,10101.45
53,72,0,0,20,2,0,00303,2,3,0,1,4,1,3,1,1,1,4,22,1,1,b,6,1,01,14,2,1,1,5,27981.0165
54,71,0,12121.740000000002,12,2,0,00303,2,3,0,1,4,4,2,1,1,1,4,21,2,2,b,1,1,01,14,2,1,1,5,35557.104
158,56,0,0,20,2,0,00901,2,2,0,1,1,3,b,2,1,1,4,16,2,2,b,1,1,03,18,1,2,1,1,46466.670000000006
95,72,0,0,0,2,0,00306,2,1,0,1,3,b,2,1,1,1,4,21,1,2,b,6,1,01,2,1,1,9,5,0
96,56,0,0,0,2,0,00306,2,1,0,1,4,1,1,1,1,1,4,19,2,2,b,6,1,01,11,1,2,9,5,0
123,33,0,0,35,1,0,00906,2,3,0,1,1,1,b,2,3,1,4,19,1,2,b,1,2,03,16,2,2,1,1,20808.987
252,80,0,12121.740000000002,0,4,0,00303,2,2,0,2,1,b,b,2,1,1,4,19,2,2,b,6,1,01,2,1,1,2,1,12929.856000000002
228,83,0,23435.364,0,4,0,00303,2,2,0,2,1,b,b,2,1,1,4,14,1,2,b,6,1,01,2,1,1,2,1,47476.815
236,52,0,0,0,4,0,00303,2,2,0,2,1,1,b,2,2,1,4,16,1,1,b,6,1,01,9,1,2,2,1,0
267,43,0,0,40,4,0,00303,2,2,0,2,1,1,b,2,5,b,4,20,1,2,b,1,1,01,12,1,2,2,1,30324.552900000002
46,74,0,33233.7705,40,3,0,00500,2,1,0,2,1,2,b,2,2,1,2,22,1,2,b,6,1,01,14,1,1,1,1,169340.7078
57,43,0,0,8,3,0,00500,2,1,0,2,1,1,b,2,3,1,4,17,2,2,b,1,1,01,10,2,1,1,1,15152.175000000001
74,21,0,0,30,3,0,00500,2,1,0,2,1,1,b,2,5,b,4,16,2,2,b,3,1,01,8,1,2,1,1,1313.1885000000002
49,65,0,0,48,3,0,00500,2,1,0,2,1,1,b,2,5,b,4,16,1,2,b,1,1,01,16,2,1,1,1,10101.45
119,57,0,0,40,1,0,00500,2,2,0,1,4,1,1,1,1,1,4,22,2,2,b,1,1,01,6,1,2,6,4,128288.41500000001
74,60,0,0,50,4,0,00904,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,6,1,2,1,1,153542.04
65,59,0,0,55,4,0,00904,2,1,0,1,1,2,b,2,1,1,4,21,2,2,b,1,1,01,17,1,2,1,1,128288.41500000001
123,33,0,0,40,4,0,00904,2,1,0,1,1,2,b,2,5,b,4,21,2,2,b,1,1,01,17,1,2,1,1,56568.12
86,24,0,0,40,4,0,00904,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,12,1,2,1,1,44446.380000000005
158,81,0,7879.131,20,2,0,00105,2,1,0,1,1,3,b,2,1,1,4,19,2,2,b,1,1,01,13,1,1,1,1,11111.595000000001
150,82,0,19192.755,0,2,0,00105,2,1,0,1,1,b,b,2,1,1,4,16,1,2,b,6,1,01,2,1,1,1,1,37375.365000000005
136,75,0,16970.436,40,2,0,00306,2,2,0,1,1,1,b,2,1,1,2,16,1,2,b,1,1,01,6,2,1,1,1,71922.32400000001
119,68,0,14546.088000000002,40,2,0,00306,2,2,0,1,1,1,b,2,1,1,4,16,2,2,b,1,1,01,12,2,1,1,1,52931.598000000005
171,27,0,0,48,1,0,01101,2,3,0,1,1,5,b,2,5,b,2,23,1,2,b,1,1,01,14,1,2,2,1,85862.32500000001
66,29,0,0,48,1,0,01101,2,3,0,1,1,5,b,2,5,b,2,23,1,2,b,1,1,01,14,1,2,1,1,85862.32500000001
75,88,0,7172.029500000001,0,2,0,00305,2,2,0,1,1,b,b,2,1,1,2,21,1,1,b,6,1,01,2,1,1,1,1,74851.7445
69,82,0,22122.1755,0,2,0,00305,2,2,0,1,1,b,b,2,1,3,4,16,2,1,b,6,1,01,2,1,1,1,1,42729.1335
75,54,0,0,32,3,0,00102,2,1,0,1,1,1,b,2,3,1,4,22,2,2,b,1,1,01,14,2,1,1,1,91418.12250000001
107,21,0,0,20,3,0,00102,2,1,0,1,1,1,b,2,5,b,4,19,1,2,b,1,1,01,8,1,1,1,1,5050.725
126,18,0,0,0,3,0,00102,2,1,0,1,1,b,b,2,5,b,4,16,2,2,b,6,1,01,2,1,1,1,1,0
64,46,0,0,50,3,0,00102,2,1,0,1,4,1,1,1,1,1,4,21,2,2,b,1,1,01,11,1,2,1,5,101014.5
72,48,0,0,60,3,0,00102,2,1,0,1,4,1,2,1,1,1,4,17,1,2,b,1,1,01,16,1,2,1,5,101014.5
117,18,0,0,12,3,0,00102,2,1,0,1,4,1,1,1,5,b,4,14,1,2,b,6,1,01,16,1,2,1,5,2525.3625
39,34,0,0,40,5,3,00700,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,6,1,2,1,1,65659.425
52,33,0,0,40,5,3,00700,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,14,1,2,1,1,90913.05
54,38,0,0,50,1,0,00105,2,1,0,1,1,1,b,2,5,b,4,20,1,2,b,1,1,01,8,1,2,1,1,106065.225
61,38,0,0,40,1,0,00105,2,1,0,1,1,1,b,2,3,1,4,16,2,2,b,1,1,01,7,2,1,1,1,53537.685000000005
75,48,0,0,0,2,0,00905,2,3,0,1,2,b,1,1,5,b,4,11,2,2,b,6,1,03,2,2,1,8,2,8889.276
173,26,0,0,0,2,0,00905,2,3,0,1,1,b,1,1,5,b,4,16,1,1,b,6,1,03,2,2,1,8,1,6262.899
91,68,0,24243.480000000003,40,1,0,01101,2,3,0,1,1,5,b,2,3,1,4,22,2,2,b,6,1,01,16,1,1,1,1,66669.57
82,35,0,0,45,3,1,00304,2,3,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,10,1,2,2,1,98994.21
81,33,0,0,0,3,1,00304,2,3,0,1,5,2,b,2,1,2,4,21,2,2,b,6,1,01,14,1,2,6,4,0
43,79,0,11919.711000000001,0,2,0,00102,2,1,0,1,4,b,1,1,1,1,4,23,1,1,b,6,1,01,2,1,1,1,6,12929.856000000002
48,78,0,24243.480000000003,0,2,0,00102,2,1,0,1,4,b,1,1,1,1,4,23,2,1,b,6,1,01,2,2,1,1,6,31314.495000000003
92,27,0,0,50,1,0,00302,2,3,0,1,1,1,b,2,5,b,4,19,1,2,b,1,2,01,9,2,2,9,1,30304.350000000002
135,29,0,0,20,1,0,00302,2,3,0,1,2,1,1,1,5,b,4,17,1,2,b,1,1,03,8,2,1,9,2,13434.928500000002
128,53,0,0,0,1,0,00104,1,1,0,1,1,2,b,2,5,b,4,21,2,1,b,3,1,01,15,2,1,1,1,6161.8845
99,36,0,0,45,2,1,00500,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,14,1,2,1,1,95963.77500000001
128,15,0,0,0,2,1,00500,2,1,0,1,1,b,b,2,5,b,b,12,2,2,7,b,1,01,2,1,2,1,1,0
87,48,0,0,70,4,2,00104,2,1,0,1,5,7,b,2,1,1,4,22,2,2,b,1,1,01,13,2,1,2,3,80811.6
109,59,0,0,20,4,2,00104,2,1,0,1,1,1,b,2,1,1,4,18,1,2,b,6,1,01,12,2,1,2,1,8081.160000000001
141,17,0,0,0,4,2,00104,2,1,0,1,1,b,b,2,5,b,4,14,2,2,3,6,1,01,2,2,1,2,1,0
54,54,0,0,40,2,0,01101,2,1,0,1,1,1,b,2,1,3,4,21,1,2,b,1,1,01,8,1,2,1,1,222231.90000000002
65,52,0,0,20,2,0,01101,2,1,0,1,1,3,b,2,1,2,4,21,2,2,b,1,1,01,13,1,2,1,1,7778.116500000001
85,43,0,0,40,3,2,00100,2,3,0,1,1,2,b,2,3,1,4,18,2,2,b,1,1,01,14,1,2,2,1,35153.046
76,15,0,0,0,3,2,00100,2,3,0,1,1,b,b,2,5,b,b,12,2,2,7,b,1,01,2,1,1,2,1,0
153,49,0,0,40,1,0,00304,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,10,1,2,1,1,151521.75
70,45,0,0,15,5,3,00102,2,1,0,1,1,6,b,2,1,1,4,16,2,2,b,1,1,01,17,1,2,1,1,29294.205
79,49,0,0,40,5,3,00102,2,1,0,1,1,1,b,2,1,2,4,19,1,2,b,1,1,01,6,1,2,1,1,183341.3175
67,15,0,0,0,5,3,00102,2,1,0,1,1,b,b,2,5,b,b,11,2,2,1,b,1,01,2,1,2,1,1,2020.2900000000002
81,35,0,0,50,1,0,00306,2,3,0,1,1,3,b,2,5,b,4,21,2,2,b,1,1,03,13,1,2,1,1,60608.700000000004
52,76,0,11717.682,0,2,0,00301,2,2,0,1,1,b,b,2,1,1,4,18,2,2,b,6,1,01,2,1,1,1,1,37072.321500000005
55,77,0,24243.480000000003,0,2,0,00301,2,2,0,1,1,b,b,2,1,1,4,22,1,2,b,6,1,01,2,1,1,1,1,212938.56600000002
216,29,0,0,40,1,0,00700,1,3,0,1,1,1,1,1,5,b,4,16,1,2,b,1,1,01,16,2,1,1,1,4848.696
365,43,1010.1450000000001,0,0,2,1,00303,1,3,0,1,1,b,b,2,5,b,4,19,2,1,b,6,1,01,2,2,1,1,1,9394.3485
448,17,0,0,30,2,1,00303,1,3,0,1,1,1,b,2,5,b,4,12,1,2,8,6,1,01,16,2,1,1,1,5050.725
160,32,0,0,0,3,2,00500,1,3,0,1,1,1,b,2,5,b,4,22,2,2,b,6,1,01,14,2,1,2,1,0
347,30,0,0,40,3,2,00500,1,3,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,6,1,1,9,1,32324.640000000003
59,63,0,0,40,1,0,00500,2,3,0,1,1,6,b,2,3,1,4,16,1,2,b,1,1,01,6,2,1,1,1,45456.525
53,63,0,3838.5510000000004,0,4,1,00100,2,1,1,2,1,1,b,2,1,3,4,22,2,1,b,6,1,01,8,1,2,1,1,8889.276
53,52,0,0,50,4,1,00100,2,1,1,2,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,86872.47
65,16,0,0,0,4,1,00100,2,1,1,2,4,9,b,2,5,b,b,14,1,2,2,3,1,01,20,1,2,1,5,0
71,88,0,19596.813000000002,0,4,1,00100,2,1,1,2,1,b,b,2,2,1,4,16,2,1,b,6,1,01,2,1,1,1,1,29698.263000000003
91,50,0,0,50,3,2,00906,2,1,0,1,1,1,b,2,3,1,4,22,2,2,b,1,1,01,14,1,2,1,1,92630.29650000001
96,17,0,0,0,3,2,00906,2,1,0,1,1,b,b,2,5,b,4,14,1,2,7,6,1,01,2,1,2,1,1,0
95,16,0,0,12,3,2,00906,2,1,0,1,1,7,b,2,5,b,b,12,1,1,7,6,1,01,16,1,2,1,1,1010.1450000000001
150,31,0,0,40,3,2,00906,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,12,1,2,1,1,80811.6
84,20,0,0,50,3,2,00906,2,1,0,1,1,1,b,2,5,b,4,14,1,2,b,1,1,01,6,1,2,1,1,10101.45
140,64,0,0,50,2,0,00303,2,3,0,1,1,2,b,2,4,1,4,23,2,2,b,1,1,01,15,1,2,2,1,176775.375
130,27,0,0,20,2,0,00303,2,3,0,1,3,2,b,2,5,b,4,21,1,2,b,1,1,01,15,1,1,2,5,9091.305
206,64,0,0,0,2,0,00904,1,3,0,1,1,b,b,2,1,1,4,19,2,1,b,6,1,01,2,2,1,2,1,13232.899500000001
261,56,0,0,0,2,0,00904,1,3,0,1,1,b,b,2,1,1,2,16,1,2,b,6,1,01,2,2,1,2,1,0
70,53,0,0,36,9,4,00304,1,1,1,2,1,1,b,2,1,1,4,21,2,2,b,1,1,01,14,1,2,1,1,97984.065
62,54,0,0,40,9,4,00304,1,1,1,2,1,1,b,2,1,1,4,16,1,2,b,1,1,01,17,1,2,1,1,40405.8
114,32,0,0,40,9,4,00304,1,1,1,2,1,3,b,2,1,1,4,19,1,2,b,1,1,01,11,1,2,1,1,41415.945
107,18,0,0,15,9,4,00304,1,1,1,2,1,1,b,2,5,b,4,15,2,1,b,1,1,01,8,1,1,1,1,1212.174
118,16,4545.6525,3636.5220000000004,0,9,4,00304,1,1,1,2,1,b,b,2,5,b,b,14,1,1,1,6,1,01,2,1,1,1,1,8182.174500000001
101,15,4545.6525,0,0,9,4,00304,1,1,1,2,1,b,b,2,5,b,b,13,2,2,1,b,1,01,2,1,1,1,1,8182.174500000001
88,32,0,0,25,9,4,00304,1,1,1,2,1,1,b,2,1,1,4,16,2,2,b,1,2,01,8,2,2,1,1,20202.9
