PWeight,Age,PA_Inc,SS_Inc,Hours_Worked,Fam_Size,Children,PUMA,FoodSnap,Tenure,Grandparents,MLTG_HH,Citizenship?,COW,Speaks_English,Other_Lang_Home,Marital_Status,#_of_marriages,Military,Education,Sex,Disability,Parent_Employment,Employment,Health_Cov,Hispanic,IND,Private_HI,Public_HI,Race,Place_of_Birth,Income
53,29,0,0,40,1,0,00900,2,2,0,1,1,1,b,2,5,b,4,19,1,2,b,1,1,01,14,1,2,1,1,52681.043999999994
59,29,0,0,40,1,0,00900,2,2,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,11,1,2,1,1,26340.521999999997
227,63,0,0,13,3,1,00906,2,1,0,1,1,1,b,2,1,2,4,16,1,2,b,1,1,01,8,1,2,1,1,59975.342399999994
219,44,0,0,0,3,1,00906,2,1,0,1,1,b,b,2,1,1,4,17,2,2,b,6,1,01,2,1,2,1,1,0
94,73,0,12967.641599999999,0,3,0,00306,2,1,0,2,1,b,b,2,2,2,4,16,2,2,b,6,1,01,2,1,1,1,1,55517.715599999996
126,54,0,0,0,3,0,00306,2,1,0,2,3,7,b,2,3,1,4,19,1,2,b,6,1,01,8,1,2,1,5,0
120,21,0,0,40,3,0,00306,2,1,0,2,3,1,b,2,5,b,4,16,2,2,b,1,1,01,8,1,2,1,5,79021.56599999999
57,59,0,0,50,1,0,01101,2,1,0,1,1,1,b,2,3,2,4,22,1,2,b,1,1,01,6,1,2,1,1,202720.70969999998
55,50,0,0,45,1,0,01101,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,8,1,2,1,1,55720.33499999999
84,36,0,0,45,1,0,01101,2,1,0,1,1,1,b,2,5,b,4,20,1,2,b,1,1,01,6,1,2,1,1,78008.469
40,37,0,0,50,4,2,00101,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,187422.94499999998
50,34,0,0,50,4,2,00101,2,1,0,1,1,1,1,1,1,1,4,21,2,2,b,1,1,01,11,1,1,1,1,81047.76
147,36,0,0,40,2,0,01100,2,3,0,1,1,1,1,1,1,1,4,22,1,2,b,1,1,01,6,1,2,6,1,104348.991
285,28,0,0,20,2,0,01100,2,3,0,1,5,1,2,1,1,1,4,17,2,2,b,6,1,01,8,1,2,6,4,4660.2462
63,39,0,0,40,3,1,00500,2,1,0,1,1,1,b,2,1,1,4,19,2,2,b,1,1,01,11,1,2,1,1,60785.81999999999
59,38,0,0,50,3,1,00500,2,1,0,1,1,1,b,2,1,1,4,17,1,2,b,1,1,01,6,1,2,1,1,57746.528999999995
105,71,0,17526.5781,0,3,0,00904,2,1,0,1,4,1,b,2,1,1,4,20,2,2,b,6,1,01,14,1,1,2,3,39004.2345
166,73,0,12663.7125,0,3,0,00904,2,1,0,1,4,b,b,2,1,1,4,17,1,2,b,6,1,01,2,2,1,2,3,16513.481099999997
251,47,0,0,0,3,0,00904,2,1,0,1,5,b,b,2,5,b,4,01,1,2,b,6,2,01,2,2,2,2,3,0
60,68,0,10738.8282,0,2,0,00700,2,2,0,1,1,1,b,2,1,1,4,18,2,1,b,6,1,01,14,1,1,1,1,14183.357999999998
48,71,0,19147.5333,0,2,0,00700,2,2,0,1,1,b,b,2,1,1,2,16,1,1,b,6,1,01,2,1,1,1,1,19147.5333
26,43,0,0,38,3,2,00500,1,1,0,1,1,6,b,2,5,b,4,21,2,2,b,1,1,01,6,2,1,1,1,20971.1079
58,75,0,25833.973499999996,30,2,0,00102,2,1,0,1,4,7,1,1,1,1,4,01,1,2,b,1,1,01,6,1,1,1,5,307474.9395
51,65,0,0,30,2,0,00102,2,1,0,1,4,3,1,1,1,1,4,23,2,2,b,1,1,01,13,1,1,1,5,31608.626399999997
98,63,0,0,50,4,2,00700,2,1,0,1,1,1,b,2,1,2,4,21,1,2,b,1,1,01,11,1,2,1,1,388016.15099999995
88,68,0,0,0,4,2,00700,2,1,0,1,1,b,b,2,1,2,4,21,2,1,b,6,1,01,2,1,2,1,1,52681.043999999994
115,17,0,0,30,4,2,00700,2,1,0,1,4,1,b,2,5,b,4,16,2,2,2,1,1,01,16,1,2,6,4,4153.6977
115,15,0,0,0,4,2,00700,2,1,0,1,4,b,b,2,5,b,b,12,2,2,2,b,1,01,2,1,2,6,4,0
103,25,0,0,55,1,0,00303,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,10,1,2,1,1,52681.043999999994
108,31,0,0,50,4,2,00304,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,11,1,2,1,1,121571.63999999998
82,31,0,0,45,4,2,00304,2,1,0,1,1,3,b,2,1,1,4,23,2,2,b,1,1,01,13,1,2,1,1,70916.79
251,34,0,0,40,5,3,00905,1,3,0,1,4,1,b,2,1,1,4,16,2,2,b,1,1,01,14,1,2,2,3,35458.395
149,41,0,0,40,5,3,00905,1,3,0,1,4,1,b,2,1,1,4,16,1,2,b,1,1,01,6,1,2,2,3,35458.395
72,82,0,0,0,1,0,00105,2,1,0,1,1,b,b,2,3,1,4,22,2,2,b,6,1,01,2,2,1,1,1,55720.33499999999
56,92,0,19350.1527,0,2,0,00303,2,2,0,1,4,b,b,2,2,1,4,21,2,2,b,6,1,01,2,1,1,1,5,19441.33143
78,63,0,0,45,2,0,00303,2,2,0,1,1,1,b,2,3,1,4,21,1,2,b,1,1,01,8,1,2,1,1,93245.44787999999
74,54,0,0,40,1,0,00104,2,1,0,1,1,2,1,1,5,b,4,22,1,2,b,1,1,01,14,1,2,1,1,88342.0584
30,71,0,0,0,2,0,01100,2,1,0,1,1,b,b,2,1,2,4,16,2,2,b,6,1,01,2,1,1,1,1,0
33,62,0,0,40,2,0,01100,2,1,0,1,1,1,b,2,1,2,2,16,1,2,b,1,1,01,6,1,1,9,1,62812.013999999996
40,86,0,0,40,1,0,00102,2,1,0,1,1,7,b,2,5,b,2,21,1,2,b,1,1,01,10,2,1,1,1,175265.781
33,69,0,0,40,1,0,00102,2,1,0,1,1,1,b,2,3,3,4,21,2,2,b,1,1,01,10,2,1,1,1,193501.52699999997
101,60,0,0,48,2,0,00102,2,3,0,1,5,1,3,1,1,1,4,15,1,2,b,1,1,01,6,1,2,6,4,14588.5968
92,58,0,0,40,2,0,00102,2,3,0,1,5,6,3,1,1,1,4,15,2,2,b,3,1,01,8,1,2,6,4,7091.678999999999
21,71,0,20261.94,20,2,0,01101,2,2,0,1,1,2,b,2,1,2,4,24,2,2,b,1,1,01,13,1,1,1,1,81047.76
17,77,0,30392.909999999996,0,2,0,01101,2,2,0,1,1,b,b,2,1,3,2,21,1,2,b,6,1,01,2,1,1,1,1,106375.185
54,54,0,0,50,2,0,00300,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,6,1,2,1,1,81047.76
71,51,0,0,45,2,0,00300,2,1,0,1,4,1,1,1,1,2,4,22,2,2,b,1,1,01,11,1,2,6,4,60785.81999999999
53,78,0,0,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,22,1,2,b,6,1,01,2,1,1,1,1,179115.5496
63,75,0,2127.5036999999998,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,22389.4437
57,62,0,0,40,1,0,00700,2,1,0,1,1,3,b,2,3,1,4,22,2,2,b,1,1,01,13,1,2,1,1,89152.536
176,58,0,0,35,2,0,00700,2,2,0,1,1,3,b,2,1,1,4,19,2,2,b,6,1,01,13,1,2,1,1,27353.619
184,61,0,0,60,2,0,00700,2,2,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,6,1,2,1,1,212750.37
108,58,0,0,32,2,0,00102,1,3,0,1,4,1,2,1,3,1,4,19,2,2,b,1,1,16,14,1,2,1,3,81047.76
121,81,2330.1231,0,0,2,0,00102,1,3,0,1,4,b,4,1,2,1,4,16,2,1,b,6,1,16,2,1,1,1,3,7395.6080999999995
172,57,0,0,32,3,0,01300,2,2,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,14,1,2,1,1,81047.76
173,60,0,0,40,3,0,01300,2,2,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,6,1,2,1,1,151154.07239999998
208,19,0,0,15,3,0,01300,2,2,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,8,1,2,1,1,3748.4588999999996
20,61,0,0,50,1,0,00500,2,1,0,1,1,1,b,2,3,1,4,22,1,2,b,1,1,01,6,1,2,1,1,273536.19
210,63,0,13372.880399999998,40,2,0,01101,2,1,0,1,1,6,b,2,1,1,4,20,1,1,b,2,1,01,6,1,2,1,1,21680.2758
207,60,0,0,0,2,0,01101,2,1,0,1,1,1,b,2,1,1,4,19,2,2,b,6,1,01,8,1,2,1,1,0
295,39,0,0,0,4,1,00104,1,3,1,2,5,1,b,2,1,2,4,21,2,2,b,3,1,01,10,1,2,6,4,0
370,46,0,0,40,4,1,00104,1,3,1,2,4,1,b,2,1,1,4,16,1,2,b,1,1,01,14,1,2,2,3,60785.81999999999
346,75,0,18235.746,0,4,1,00104,1,3,1,2,5,b,b,2,2,2,4,12,2,2,b,6,1,01,2,2,1,2,3,19755.391499999998
60,75,0,16209.551999999998,0,1,0,00103,2,2,0,1,1,b,b,2,2,1,4,22,2,2,b,6,1,01,2,2,1,1,1,16209.551999999998
42,32,0,0,45,3,1,00101,2,1,0,1,1,1,1,1,1,1,4,21,1,2,b,1,1,01,12,1,2,1,1,91178.73
29,29,0,0,40,3,1,00101,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,103335.89399999999
107,71,0,26948.380199999996,0,2,0,00105,2,2,0,1,1,b,b,2,1,1,2,19,1,2,b,6,1,01,2,1,1,1,1,45680.54373
101,70,0,17931.816899999998,0,2,0,00105,2,2,0,1,1,3,b,2,1,1,4,16,2,2,b,6,1,01,13,1,1,1,1,17931.816899999998
47,78,0,18235.746,0,2,0,00301,2,2,0,1,1,b,b,2,1,1,4,22,2,1,b,6,1,01,2,1,1,1,1,36947.64759
48,82,0,3140.6007,0,2,0,00301,2,2,0,1,1,b,b,2,1,1,2,21,1,2,b,6,1,01,2,1,1,1,1,58860.935699999995
178,70,0,10333.589399999999,0,3,0,00304,2,1,0,1,1,b,b,2,1,3,4,14,2,2,b,6,1,01,2,1,1,1,1,10333.589399999999
169,76,0,27961.477199999998,0,3,0,00304,2,1,0,1,1,b,b,2,1,2,4,16,1,2,b,6,1,01,2,1,1,1,1,35964.943499999994
262,51,0,0,40,3,0,00304,2,1,0,1,1,1,b,2,3,1,4,14,1,2,b,3,1,01,6,2,1,1,1,60785.81999999999
49,66,0,9725.731199999998,40,2,0,00500,2,1,0,1,1,6,1,1,1,1,2,20,1,2,b,1,1,01,11,2,1,1,1,18235.746
53,62,0,0,32,2,0,00500,2,1,0,1,1,1,b,2,1,1,4,20,2,2,b,1,1,01,14,1,2,1,1,50654.85
58,55,0,0,45,2,0,00300,2,1,0,1,1,1,b,2,1,1,4,19,2,2,b,1,1,01,12,1,2,1,1,50654.85
58,63,0,0,40,2,0,00300,2,1,0,1,1,1,b,2,1,1,2,17,1,2,b,1,1,01,13,1,2,1,1,49641.753
91,74,0,13778.1192,0,1,0,00903,1,3,0,1,1,2,b,2,3,2,4,16,2,1,b,6,1,01,6,2,1,2,1,13778.1192
44,83,0,16412.1714,0,1,0,00301,2,2,0,1,1,b,b,2,2,1,2,13,1,2,b,6,1,01,2,2,1,1,1,47007.7008
62,61,0,0,48,1,0,00901,2,1,0,1,4,4,b,2,1,2,4,17,1,2,b,1,1,01,18,1,2,2,3,65851.305
63,53,0,0,44,8,1,00304,1,1,0,2,1,1,b,2,1,1,4,16,1,1,b,1,1,01,13,1,2,2,1,30392.909999999996
48,52,0,0,40,8,1,00304,1,1,0,2,1,1,b,2,1,1,4,19,2,2,b,1,1,01,14,1,2,2,1,33026.962199999994
54,22,0,0,0,8,1,00304,1,1,0,2,1,1,b,2,5,b,4,19,1,2,b,3,1,01,8,2,1,2,1,3545.8394999999996
60,19,0,0,32,8,1,00304,1,1,0,2,1,1,b,2,5,b,4,19,2,2,b,1,1,01,14,1,2,2,1,6179.891699999999
90,56,0,11751.9252,0,8,1,00304,1,1,0,2,1,1,b,2,5,b,4,19,2,1,b,6,1,01,12,2,1,2,1,21477.6564
60,78,0,15804.313199999999,6,8,1,00304,1,1,0,2,1,2,b,2,2,1,4,01,2,1,b,1,1,01,17,2,1,2,1,25023.495899999998
107,35,0,0,40,8,1,00304,1,1,0,2,1,1,b,2,4,1,4,19,2,2,b,1,1,01,14,1,2,2,1,36471.492
174,47,0,0,40,5,3,00906,2,2,0,1,4,7,b,2,1,1,4,21,1,2,b,1,1,01,12,1,2,1,5,354583.94999999995
107,42,0,0,42,5,3,00906,2,2,0,1,1,1,b,2,1,2,4,16,2,2,b,1,1,01,11,1,2,1,1,52681.043999999994
279,44,0,0,48,1,0,00103,2,1,0,1,4,6,1,1,5,b,4,16,1,2,b,1,1,20,17,1,2,1,3,151964.55
48,43,0,0,50,3,2,01101,2,3,0,1,1,1,b,2,4,1,4,22,1,2,b,1,1,01,6,1,2,1,1,132715.707
66,58,0,0,30,2,0,00101,2,2,0,1,1,6,b,2,1,1,4,15,1,2,b,1,1,01,17,1,2,1,1,45589.365
62,56,0,0,35,2,0,00101,2,2,0,1,1,3,b,2,1,1,4,18,2,2,b,1,1,01,13,1,2,1,1,55720.33499999999
116,66,0,5977.2723,0,3,1,00700,2,2,1,2,1,1,b,2,3,1,4,22,2,2,b,6,1,01,13,2,1,1,1,22794.6825
141,29,0,0,46,3,1,00700,2,2,1,2,1,1,b,2,5,b,4,21,2,2,b,1,1,01,9,1,2,1,1,54200.68949999999
62,64,0,20261.94,20,2,0,00901,2,2,0,1,4,1,1,1,2,1,4,16,2,2,b,1,1,01,8,1,2,1,4,45589.365
89,35,0,0,35,2,0,00901,2,2,0,1,1,2,1,1,5,b,4,20,2,2,b,1,1,01,15,1,2,1,1,33432.200999999994
108,65,0,20464.5594,30,3,0,01100,1,2,0,1,1,1,b,2,1,1,2,16,1,2,b,1,1,01,12,2,1,1,1,37585.8987
101,65,0,10637.518499999998,0,3,0,01100,1,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,2,1,1,1,10637.518499999998
136,19,0,0,20,3,0,01100,1,2,0,1,1,1,b,2,5,b,4,16,2,2,b,1,1,01,8,1,2,1,1,15196.454999999998
166,37,0,0,40,1,0,00305,2,1,0,1,4,1,b,2,5,b,4,16,1,2,b,1,1,01,7,1,2,2,3,40523.88
56,92,0,20261.94,0,2,0,00902,2,3,0,1,1,b,b,2,1,1,2,19,1,1,b,6,1,01,2,2,1,1,1,30392.909999999996
59,88,0,16513.481099999997,0,2,0,00902,2,3,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,2,1,1,1,18134.436299999998
88,29,0,0,55,1,0,00902,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,8,1,2,1,1,70916.79
124,69,0,17020.029599999998,0,1,0,00306,2,3,0,1,1,1,b,2,5,b,4,16,2,2,b,6,1,01,8,2,1,1,1,17020.029599999998
30,64,0,0,35,2,0,01100,2,2,0,1,1,1,b,2,1,2,4,16,1,2,b,1,1,01,6,1,2,1,1,109414.476
35,75,0,17020.029599999998,0,2,0,01100,2,2,0,1,1,b,b,2,1,2,4,21,2,2,b,6,1,01,2,1,1,1,1,17020.029599999998
60,62,0,0,0,2,0,00104,2,1,0,1,1,6,b,2,1,1,4,21,1,2,b,6,1,01,11,1,2,1,1,42550.07399999999
43,54,0,0,35,2,0,00104,2,1,0,1,1,4,b,2,1,1,4,21,2,2,b,1,1,01,13,1,2,1,1,80034.663
88,70,0,24314.327999999998,0,1,0,00906,2,2,0,1,1,6,b,2,3,1,2,21,1,1,b,6,1,01,12,1,1,1,1,80034.663
92,44,0,0,40,5,3,00902,2,2,0,1,4,1,b,2,1,1,4,21,2,2,b,1,1,01,7,1,2,1,5,151964.55
95,41,0,0,50,5,3,00902,2,2,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,15,1,2,1,1,121571.63999999998
95,39,0,0,40,1,0,00303,2,1,0,1,1,4,b,2,3,1,4,21,1,2,b,1,1,01,18,1,2,1,1,136768.095
56,76,0,24111.708599999998,0,3,0,00900,2,2,0,1,1,b,b,2,2,1,4,16,2,2,b,6,1,01,2,1,1,1,1,36167.5629
63,52,0,0,40,3,0,00900,2,2,0,1,1,1,b,2,1,1,4,20,2,2,b,1,1,01,12,1,2,1,1,87632.8905
67,53,0,0,40,3,0,00900,2,2,0,1,1,1,b,2,1,1,4,20,1,2,b,1,1,01,12,1,2,1,1,84593.5995
68,48,0,0,25,4,2,00906,2,1,0,1,1,7,b,2,1,2,4,23,2,2,b,1,1,01,12,1,2,1,1,121571.63999999998
53,55,0,0,50,4,2,00906,2,1,0,1,1,7,b,2,1,2,4,23,1,2,b,1,1,01,12,1,2,1,1,727403.646
53,16,0,0,35,4,2,00906,2,1,0,1,1,1,b,2,5,b,b,14,1,2,1,6,1,01,16,1,2,1,1,3849.7686
71,63,0,7091.678999999999,45,3,0,00105,2,2,0,1,1,6,b,2,1,1,4,23,1,2,b,1,1,01,12,1,2,1,1,460959.13499999995
65,60,0,0,45,3,0,00105,2,2,0,1,1,1,b,2,1,1,4,21,2,2,b,3,1,01,6,1,2,1,1,33432.200999999994
98,27,0,0,35,3,0,00105,2,2,0,1,1,6,b,2,5,b,4,20,1,2,b,1,1,01,12,1,2,1,1,30392.909999999996
83,26,0,0,40,1,0,00303,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,10,1,2,1,1,7598.227499999999
83,56,0,0,45,1,0,00306,2,1,0,1,1,4,b,2,3,1,2,21,1,2,b,1,1,01,18,1,1,1,1,126637.12499999999
118,38,0,0,25,1,0,00901,2,3,0,1,1,1,b,2,5,b,4,18,2,1,b,1,1,01,16,2,1,2,1,15804.313199999999
34,54,0,0,60,3,1,01100,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,14,1,2,1,1,172226.49
35,49,0,0,0,3,1,01100,2,1,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,2,1,1,0
66,17,0,0,15,3,1,01100,2,1,0,1,1,1,b,2,5,b,4,14,1,2,2,6,1,01,16,1,2,1,1,2026.1939999999997
76,44,0,0,50,4,3,00102,2,1,0,1,4,1,1,1,1,1,4,24,1,2,b,1,1,01,11,1,2,6,4,727403.646
74,17,0,0,0,4,3,00102,2,1,0,1,1,b,1,1,5,b,4,16,1,2,5,6,1,01,2,1,2,6,1,0
300,30,0,0,40,2,0,00102,2,3,0,1,5,1,1,1,1,1,4,21,1,2,b,1,1,01,12,1,2,6,4,37484.589
213,29,0,0,35,2,0,00102,2,3,0,1,5,1,1,1,1,1,4,22,2,2,b,6,1,01,13,1,2,6,4,2937.9813
61,54,0,0,40,1,0,00105,2,1,0,1,1,1,b,2,5,b,4,20,1,2,b,1,1,01,6,1,2,1,1,50654.85
89,25,0,0,40,1,0,00905,2,3,0,1,1,2,b,2,5,b,4,22,2,2,b,1,1,01,13,2,1,6,1,30392.909999999996
127,28,0,0,40,1,0,00905,2,3,0,1,1,5,b,2,5,b,4,23,2,2,b,1,2,01,12,2,2,1,1,60785.81999999999
58,59,0,0,30,1,0,00100,2,1,0,1,1,2,b,2,2,1,4,21,2,2,b,1,1,01,14,1,2,1,1,101309.7
62,64,0,23098.611599999997,0,1,0,00100,2,1,0,1,1,b,b,2,2,2,4,16,1,2,b,6,1,01,2,2,1,1,1,62305.46549999999
64,92,0,11144.067,0,2,0,00100,2,1,0,1,1,b,b,2,2,1,2,14,1,2,b,6,1,01,2,1,1,1,1,11144.067
89,62,0,0,0,2,0,00100,2,1,0,1,1,b,b,2,5,b,4,18,2,2,b,6,2,01,2,2,2,1,1,0
130,41,0,0,48,4,2,01100,2,1,0,1,1,3,b,2,1,1,2,19,1,2,b,1,1,01,18,1,2,1,1,141833.58
148,34,0,0,30,4,2,01100,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,6,1,01,17,1,2,1,1,45589.365
70,54,0,0,40,3,1,00906,2,1,0,1,1,1,b,2,1,1,4,16,1,1,b,1,1,01,16,1,2,1,1,101309.7
62,54,0,0,0,3,1,00906,2,1,0,1,1,b,b,2,1,2,4,21,2,1,b,6,1,01,2,1,2,1,1,0
70,16,0,0,0,3,1,00906,2,1,0,1,1,b,b,2,5,b,b,13,2,2,2,6,1,01,2,1,2,1,1,0
52,74,0,16817.4102,0,2,0,01101,2,2,0,1,1,b,b,2,1,2,2,19,1,2,b,6,1,01,2,1,1,1,1,17455.66131
52,69,0,15905.622899999998,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,2,1,1,1,32621.7234
181,42,4356.317099999999,0,16,3,1,01500,1,3,0,1,1,6,b,2,3,1,4,19,2,2,b,1,1,01,11,2,1,1,1,18337.055699999997
141,20,0,0,18,3,1,01500,1,3,0,1,1,1,b,2,5,b,4,16,1,1,b,1,1,01,7,2,1,1,1,2127.5036999999998
180,48,0,0,12,3,1,00903,2,1,0,1,1,6,b,2,1,2,4,21,2,2,b,3,1,01,16,1,2,1,1,2026.1939999999997
128,39,0,0,55,3,1,00903,2,1,0,1,1,1,b,2,1,1,4,17,1,2,b,1,1,01,6,1,2,1,1,73956.08099999999
102,44,0,0,0,6,2,00102,1,1,1,2,4,b,1,1,1,1,4,21,2,2,b,6,1,01,2,1,2,6,4,101.30969999999999
84,46,0,0,70,6,2,00102,1,1,1,2,4,1,1,1,1,1,4,21,1,2,b,1,1,01,14,1,2,6,4,828713.3459999999
183,17,0,0,0,6,2,00102,1,1,1,2,1,b,1,1,5,b,4,16,2,1,2,6,1,01,2,1,2,6,1,0
99,69,0,0,0,6,2,00102,1,1,1,2,4,b,2,1,5,b,4,21,2,2,b,6,1,01,2,1,1,6,4,0
96,68,0,0,40,6,2,00102,1,1,1,2,4,1,1,1,1,1,4,23,1,2,b,1,1,01,8,1,2,6,4,59772.723
67,58,0,0,40,1,0,00105,1,3,0,1,1,6,b,2,5,b,4,21,1,1,b,1,1,01,6,2,1,1,1,6078.581999999999
95,44,0,0,40,4,1,00100,2,3,0,1,5,1,3,1,1,1,4,16,2,2,b,1,2,17,16,2,2,8,3,11751.9252
107,39,0,0,40,4,1,00100,2,3,0,1,5,1,3,1,1,1,4,21,1,2,b,1,2,17,8,2,2,8,3,70916.79
103,19,0,0,28,4,1,00100,2,3,0,1,1,1,1,1,5,b,4,19,1,2,b,1,1,17,8,1,2,8,1,15804.313199999999
104,23,0,0,40,4,1,00100,2,3,0,1,5,1,4,1,5,b,4,01,1,2,b,1,2,17,12,2,2,8,3,10536.208799999999
72,21,0,0,40,4,1,00100,2,3,0,1,5,1,4,1,5,b,4,19,2,2,b,1,2,17,12,2,2,8,3,11549.305799999998
88,66,0,25327.425,0,2,0,00904,2,2,0,1,1,1,b,2,1,2,4,21,1,2,b,6,1,01,6,1,1,1,1,59772.723
84,67,0,0,40,2,0,00904,2,2,0,1,1,1,b,2,1,2,4,21,2,2,b,1,1,01,6,1,1,1,1,141833.58
102,83,0,9624.421499999999,0,2,0,00900,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,19654.0818
95,85,0,20869.798199999997,0,2,0,00900,2,2,0,1,1,b,b,2,1,1,2,18,1,2,b,6,1,01,2,1,1,1,1,200795.82539999997
96,65,0,0,36,2,0,01100,2,2,0,1,1,1,b,2,1,3,2,19,1,2,b,6,1,01,12,2,1,1,1,79021.56599999999
94,53,0,0,40,2,0,01100,2,2,0,1,1,1,b,2,1,2,4,19,2,2,b,6,2,01,14,2,2,1,1,36471.492
39,48,0,0,55,3,1,00101,2,1,0,1,1,2,b,2,1,1,4,22,1,2,b,1,1,01,13,1,2,1,1,72942.984
40,52,0,0,35,3,1,00101,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,23301.231
49,67,0,10130.97,0,2,0,00500,2,3,0,1,1,b,b,2,1,2,4,19,2,2,b,6,1,01,2,1,1,1,1,47615.558999999994
51,65,0,20261.94,0,2,0,00500,2,3,0,1,1,3,b,2,1,2,4,16,1,2,b,6,1,01,6,1,1,1,1,55720.33499999999
233,73,0,23706.4698,25,1,0,00906,2,1,0,1,1,2,b,2,2,1,3,24,1,2,b,1,1,01,13,2,1,1,1,113365.55429999999
43,32,0,0,40,1,0,00500,2,3,1,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,6,1,2,1,1,50654.85
63,26,0,0,24,1,0,00500,2,3,1,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,15,2,1,1,1,16209.551999999998
58,59,0,0,10,1,0,00500,2,3,1,1,1,1,b,2,2,1,4,16,1,2,b,1,1,01,16,1,2,1,1,20261.94
112,42,0,0,37,3,1,00102,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,52691.17496999999
112,41,0,0,40,3,1,00102,2,1,0,1,1,1,b,2,1,1,4,20,2,2,b,1,1,01,12,1,2,1,1,101360.35484999999
61,67,0,0,60,3,1,00903,1,1,1,2,1,4,b,2,3,2,2,16,2,2,b,1,1,01,13,1,1,2,1,96244.215
85,31,0,0,38,3,1,00903,1,1,1,2,3,1,b,2,5,b,4,16,2,2,b,1,1,01,14,1,2,2,6,103335.89399999999
74,71,0,11650.6155,0,3,1,00903,1,1,1,2,1,b,b,2,2,1,4,16,1,2,b,6,1,01,2,2,1,2,1,11650.6155
72,40,0,0,40,4,2,00500,2,1,0,1,1,2,b,2,1,1,4,21,2,2,b,6,1,01,16,1,2,1,1,26340.521999999997
62,46,0,0,40,4,2,00500,2,1,0,1,1,1,b,2,1,1,4,20,1,2,b,1,1,01,10,1,2,1,1,88139.439
162,68,0,26036.592899999996,0,1,0,00102,2,1,0,1,1,b,b,2,2,1,4,22,2,2,b,6,1,01,2,1,1,1,1,87227.65169999999
65,60,0,0,55,3,0,00104,2,3,0,1,5,1,1,1,1,1,4,12,2,2,b,1,1,01,14,1,2,1,3,66864.40199999999
65,64,0,0,40,3,0,00104,2,3,0,1,5,1,1,1,1,1,4,18,1,2,b,1,1,01,10,1,2,1,3,40523.88
75,25,0,0,50,3,0,00104,2,3,0,1,1,3,b,2,5,b,4,16,1,2,b,1,1,01,18,1,2,1,1,81047.76
50,60,0,0,24,2,0,01101,2,1,0,1,1,2,b,2,1,1,4,19,2,2,b,1,1,01,14,1,2,1,1,54707.238
50,64,0,0,36,2,0,01101,2,1,0,1,1,2,b,2,1,2,2,20,1,2,b,1,1,01,14,1,2,1,1,83479.19279999999
55,63,0,0,45,2,0,00902,2,1,0,1,1,6,b,2,1,1,3,16,1,2,b,2,1,01,6,1,2,1,1,75982.275
55,63,0,0,40,2,0,00902,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,2,1,01,13,1,2,1,1,81047.76
75,61,0,0,40,1,0,00900,2,1,0,1,1,1,b,2,2,1,4,18,2,2,b,1,1,01,12,1,2,1,1,126637.12499999999
71,43,0,0,40,5,4,00303,2,2,0,1,4,1,3,1,3,1,4,16,2,2,b,1,1,01,16,2,1,6,4,34445.297999999995
92,17,0,0,15,5,4,00303,2,2,0,1,1,1,1,1,5,b,4,14,2,2,7,1,1,01,16,2,1,6,1,4052.3879999999995
89,15,0,0,0,5,4,00303,2,2,0,1,1,b,1,1,5,b,b,12,2,2,7,b,1,01,2,2,1,6,1,0
205,49,0,0,0,1,0,00302,1,3,0,1,2,1,1,1,5,b,4,14,1,2,b,6,1,03,16,2,1,1,2,0
